Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Num_Credit_Inquiries,Credit_Utilization_Ratio,Total_EMI_per_month
5832.736666666668,5,0.615,12,2,9.0,37.62007485202189,0.0
5832.736666666668,5,0.615,12,2,9.0,34.08783366407403,0.0
,5,0.246,10,9,6.0,28.510542658517647,55.85943763032421
10224.3975,5,0.246,10,9,6.0,39.04204133421318,57680.0
10224.3975,5,0.246,10,9,6.0,34.981022204830104,55.85943763032421
,5,0.246,10,9,6.0,45.41144529713264,55.85943763032421
935.2158333333332,4,0.861,5,28,11.0,37.30499001256201,0.0
935.2158333333332,4,0.861,5,28,11.0,33.66567486061819,0.0
,4,0.861,5,25,11.0,29.3689617636706,0.0
935.2158333333332,1340,0.861,5,28,11.0,27.984957422277827,0.0
3737.76,8,0.861,19,27,11.0,30.25101822445949,142.0302559038314
3737.76,8,0.861,19,27,11.0,38.68110138966127,142.0302559038314
3737.76,8,0.861,19,27,11.0,28.48663995145762,142.0302559038314
3737.76,8,0.861,19,27,11.0,31.457770154470488,142.0302559038314
4949.0,9,0.861,24,57,12.0,33.00262120238429,258.84886110407353
4949.0,9,111.92999999999999,24,53,12.0,33.99263270598298,81376.0
4949.0,9,0.861,24,56,12.0,35.13096917575546,258.84886110407353
4949.0,9,0.861,24,60,12.0,30.052102319051045,258.84886110407353
735.6691666666667,7,0.492,10,7,10.0,36.02347830825121,25.46799855634962
735.6691666666667,7,0.492,10,12,10.0,22.910672216605068,25.46799855634962
,7,164.82,10,7,10.0,31.43962831329149,25.46799855634962
735.6691666666667,7,0.492,10,7,10.0,34.04517824411322,25.46799855634962
13990.32,5,0.738,3,5,4.0,43.804461195977325,86.95168097979112
13990.32,5,0.738,3,5,4.0,31.531366768444023,86.95168097979112
13990.32,5,0.738,3,10,4.0,40.64223991518304,86.95168097979112
13990.32,5,0.738,3,5,4.0,46.44721780841019,86.95168097979112
1779.7658333333331,7,0.738,20,20,16.0,26.05678215218395,58.02206477406476
1779.7658333333331,7,0.738,20,20,16.0,29.836573390394264,58.02206477406476
1779.7658333333331,7,0.738,20,20,16.0,27.025199056138067,58.02206477406476
1779.7658333333331,7,0.738,20,20,16.0,38.911574981455615,58.02206477406476
4760.7266666666665,5,0.861,12,-3,4.0,28.811541146637055,37.4112176848889
4760.7266666666665,5,0.861,12,2,4.0,36.139838061103966,37.4112176848889
4760.7266666666665,5,0.861,12,2,4.0,35.43050172891968,37.4112176848889
4760.7266666666665,5,0.861,12,2,4.0,35.291485209935814,37.4112176848889
5153.68,0,0.492,2,1,9.0,26.100155311971275,67.92957510218618
5153.68,0,0.492,2,1,9.0,25.25842390173589,67.92957510218618
5153.68,0,0.492,2,1,9.0,34.9797683158791,67.92957510218618
5153.68,0,0.492,2,1,9.0,25.34516498951919,67.92957510218618
5622.348333333332,0,51.783,12,15,5.0,34.78961645148286,108.40185015454662
5622.348333333332,0,0.615,12,15,5.0,24.770175019761965,108.40185015454662
5622.348333333332,0,0.615,12,15,5.0,39.8916049044495,108.40185015454662
,0,0.615,12,15,5.0,25.817884231287422,108.40185015454662
,9,0.984,26,36,13.0,33.411384193806164,49.58333623324728
1535.0933333333337,9,0.984,26,36,13.0,26.157528943238216,49.58333623324728
,9,0.984,26,41,13.0,25.24098897688141,49.58333623324728
1535.0933333333337,9,0.984,26,37,13.0,32.17601218226463,49.58333623324728
6300.026666666668,1,0.861,5,0,6.0,38.127979716658025,153.32541387430678
6300.026666666668,1,0.861,5,4,6.0,31.9825406534587,153.32541387430678
6300.026666666668,1,0.861,5,0,6.0,33.926002381040355,153.32541387430678
6300.026666666668,1,0.861,5,5,6.0,27.14428626038569,153.32541387430678
3377.7608333333333,5,0.492,10,12,7.0,29.57257120570418,79.29961145958775
3377.7608333333333,5,0.492,10,10,7.0,38.41524140498388,79.29961145958775
3377.7608333333333,5,0.492,10,9,7.0,35.059113183671414,79.29961145958775
3377.7608333333333,5,0.492,10,10,7.0,38.78217739562896,79.29961145958775
4972.305,7,0.492,11,5,2.0,37.35400374289479,179.64334158795918
4972.305,7,0.492,11,5,2.0,30.631546973057677,179.64334158795918
4972.305,7,0.492,11,5,2.0,36.43415791843884,179.64334158795918
4972.305,7,0.492,11,5,,29.60471733445184,179.64334158795918
,8,0.738,4,9,5.0,31.185411186327773,102.9927716378738
1324.9459783621264,8,0.738,4,7,5.0,31.63830407515576,102.9927716378738
1324.9459783621264,8,0.738,4,9,5.0,34.3145580571512,102.9927716378738
1324.9459783621264,8,0.738,4,9,5.0,38.99520016381919,102.9927716378738
8257.119999999999,1,0.861,2,11,3.0,35.07073578701965,0.0
,1,0.861,2,11,3.0,30.542930895098262,0.0
,1,0.861,2,11,3.0,35.088537530271275,0.0
8257.119999999999,1,0.861,2,11,3.0,33.51333571925848,0.0
3373.245000000001,8,1.107,29,56,15.0,26.025737923503957,168.5211474072466
3373.245000000001,8,1.107,29,56,15.0,26.043503057435924,168.5211474072466
,8,1.107,29,56,15.0,27.769116053377303,168.5211474072466
,8,1.107,29,56,15.0,29.06694332185763,168.5211474072466
7849.27,5,0.861,6,30,2.0,34.12666540523165,175.91594426086888
7849.27,5,0.861,6,30,2.0,26.484570109648523,175.91594426086888
,5,0.861,6,30,2.0,32.18250578653057,175.91594426086888
7849.27,5,0.861,6,30,2.0,30.36855136977399,175.91594426086888
1689.693737193864,9,1.23,29,56,13.0,30.52309465359801,115.30369402844912
1689.693737193864,9,1.23,29,58,13.0,25.31663108109035,115.30369402844912
1689.693737193864,9,1.23,29,56,13.0,35.756503394886764,115.30369402844912
1689.693737193864,9,1.23,29,59,13.0,27.25958542141692,115.30369402844912
5258.375,8,1.23,34,38,15.0,29.842011148318253,312.9915214066588
,8,1.23,34,48,15.0,22.97359304401916,312.9915214066588
5258.375,689,70.725,34,43,15.0,35.3117104712437,312.9915214066588
5258.375,8,1.23,34,43,15.0,35.611001992486976,312.9915214066588
2023.243166527857,5,0.861,18,17,12.0,30.964037564049374,296.10383418725087
2023.243166527857,5,0.861,18,21,12.0,26.64082067919217,296.10383418725087
2023.243166527857,5,0.861,18,21,12.0,26.9273889729748,296.10383418725087
2023.243166527857,5,0.861,18,21,12.0,37.72616296676036,296.10383418725087
3825.613333333333,5,0.369,18,17,5.0,26.38170914743227,74.60694981239641
3825.613333333333,5,0.369,18,22,5.0,33.84153673044302,74.60694981239641
3825.613333333333,5,0.369,18,22,5.0,29.719319553332475,74.60694981239641
3825.613333333333,5,0.369,18,22,5.0,31.54649209285084,74.60694981239641
3238.645,3,0.492,4,8,5.0,29.60474019082781,133.10096124872643
3238.645,3,0.492,4,11,5.0,31.26035697887877,133.10096124872643
3238.645,3,0.492,4,11,5.0,25.16953828524138,133.10096124872643
3238.645,3,0.492,4,11,5.0,26.40970722575607,133.10096124872643
1528.1375,7,0.738,31,51,10.0,26.18537487623661,60.1533366599019
1528.1375,7,0.738,31,51,10.0,28.02729027625634,60.1533366599019
1528.1375,7,0.738,31,51,10.0,24.766954014489585,60.1533366599019
,7,0.738,31,51,10.0,25.60052924282048,60.1533366599019
2966.1158333333333,0,0.615,4,2,5.0,35.417934886002634,29.83576249394416
,0,0.615,4,3,5.0,25.716683703671603,29.83576249394416
2966.1158333333333,0,0.615,4,3,5.0,24.09702133874282,29.83576249394416
2966.1158333333333,0,0.615,4,6,5.0,35.8810116571476,29.83576249394416
1882.08,9,1.23,23,36,9.0,25.579732970837966,29.75642124622507
1882.08,9,1.23,23,32,9.0,35.184012632892426,29.75642124622507
1882.08,9,1.23,23,31,9.0,34.35797066779282,29.75642124622507
1882.08,9,1.23,23,36,9.0,29.663020199476957,29.75642124622507
5398.264999999999,8,0.738,18,19,8.0,32.7147701090307,167.12399949917537
5398.264999999999,8,0.738,18,19,12.0,27.232292941164964,167.12399949917537
5398.264999999999,8,0.738,18,19,12.0,36.05715740468051,167.12399949917537
5398.264999999999,8,0.738,18,19,12.0,37.18764339887881,167.12399949917537
10812.4325,4,0.492,3,8,1.0,37.08604072569327,121.57770722003649
10812.4325,4,0.492,3,8,1.0,37.0713599127231,121.57770722003649
10812.4325,4,0.492,3,8,1.0,31.732647209220328,121.57770722003649
10812.4325,4,0.492,3,12,1.0,36.29062851062486,48481.0
4916.45,9,0.615,31,39,7.0,22.62647798548812,175.0096263802841
4916.45,9,0.615,31,40,7.0,26.49955028187637,175.0096263802841
4916.45,9,0.615,31,39,7.0,28.43350723182541,175.0096263802841
4916.45,9,0.615,31,39,9.0,26.21709089926683,175.0096263802841
1611.0375,10,0.861,22,38,12.0,24.99260413656301,101.56473873715444
1611.0375,10,0.861,22,41,12.0,25.635979060832163,101.56473873715444
,1414,0.861,22,38,15.0,28.4385102522401,101.56473873715444
1611.0375,10,0.861,22,38,15.0,21.6281054668397,101.56473873715444
6078.763333333332,6,0.738,15,7,11.0,26.48444501172429,184.7226305626372
6078.763333333332,6,0.738,15,7,11.0,35.699544869078025,184.7226305626372
,6,0.738,15,7,11.0,37.9640002203554,184.7226305626372
6078.763333333332,6,0.738,15,7,11.0,31.471576852908388,184.7226305626372
5248.105000000001,5,0.861,12,15,5.0,34.380708361418904,168.39190561568046
5248.105000000001,5,0.861,12,10,5.0,30.62884755180263,168.39190561568046
5248.105000000001,5,0.861,12,10,5.0,42.25107630173464,168.39190561568046
5248.105000000001,5,0.861,12,10,5.0,22.70724582807532,168.39190561568046
,9,1.23,30,58,9.0,39.092365144184434,96.8675528827244
573.1225604167419,9,1.23,30,55,13.0,29.972983221607716,96.8675528827244
573.1225604167419,9,1.23,30,54,13.0,26.971659770089676,96.8675528827244
573.1225604167419,9,1.23,30,54,13.0,24.972308995102654,96.8675528827244
7087.943333333334,3,0.861,5,23,9.0,31.86186715462864,175.9027800666592
7087.943333333334,3,0.861,5,16,9.0,38.283882956699046,175.9027800666592
7087.943333333334,3,0.861,5,20,9.0,39.18180972420891,175.9027800666592
7087.943333333334,3,0.861,5,18,,27.57279112342984,175.9027800666592
8394.276722151351,6,0.369,9,18,4.0,29.82581856126413,520.2884552435534
8394.276722151351,6,0.369,9,18,4.0,34.95741137805315,520.2884552435534
8394.276722151351,6,0.369,9,19,4.0,29.053406813319512,520.2884552435534
8394.276722151351,6,0.369,9,18,4.0,30.802428302257933,520.2884552435534
5381.791666666667,5,0.738,8,26,13.0,25.519099695882424,75.31999649795199
5381.791666666667,5,0.738,8,29,13.0,31.52877811102887,75.31999649795199
5381.791666666667,5,0.738,8,29,13.0,31.65848227222521,75.31999649795199
5381.791666666667,5,0.738,8,33,13.0,31.171965825416827,75.31999649795199
2245.540833333333,2,0.492,6,11,6.0,31.54705578329123,90.93073451306172
2245.540833333333,2,0.492,6,9,6.0,29.66467643965537,90.93073451306172
2245.540833333333,2,0.492,6,10,6.0,34.599798821696766,90.93073451306172
2245.540833333333,2,0.492,6,11,6.0,34.01377210022689,90.93073451306172
13601.413333333332,1,0.492,1,16,2.0,30.11005391585336,335.5410252145523
13601.413333333332,1,0.492,1,11,6.0,42.09042701798168,335.5410252145523
13601.413333333332,1,0.492,1,13,6.0,27.03808697422193,335.5410252145523
13601.413333333332,1,0.492,1,11,6.0,31.2216842459412,335.5410252145523
8538.723333333333,6,0.492,10,23,5.0,25.99687339825417,200.47441189951596
,6,0.492,10,22,5.0,33.78283529049428,200.47441189951596
8538.723333333333,6,0.492,10,18,5.0,30.72056316520117,200.47441189951596
8538.723333333333,6,0.492,10,18,5.0,39.48575636821891,200.47441189951596
2942.8233333333333,3,0.861,22,10,9.0,29.257139690758105,173.69503452190585
2942.8233333333333,3,0.861,22,10,9.0,33.90585821164422,173.69503452190585
2942.8233333333333,3,0.861,22,10,9.0,38.14555623158349,173.69503452190585
,3,0.861,22,10,9.0,35.980665470557454,173.69503452190585
9156.496666666668,8,0.492,13,24,9.0,41.004475056930616,273.45338885156565
,8,0.492,13,19,9.0,34.83685969462139,273.45338885156565
9156.496666666668,8,0.492,13,20,9.0,35.497738499531174,273.45338885156565
9156.496666666668,8,0.492,13,17,9.0,39.14323270539914,273.45338885156565
,3,0.123,11,0,4.0,38.08666166160104,0.0
3653.678333333333,3,0.123,11,0,4.0,27.9911896782358,0.0
3653.678333333333,3,0.123,11,0,4.0,32.97395817324468,0.0
3653.678333333333,3,0.123,11,0,9.0,28.792490211416336,0.0
5382.855,1,0.492,12,3,7.0,33.887297734001024,94.49613780258164
,1,0.492,12,3,7.0,28.08982798649552,94.49613780258164
5382.855,1,0.492,12,0,7.0,29.59164982679484,94.49613780258164
5382.855,1,0.492,12,3,7.0,29.891955684536057,94.49613780258164
4584.073333333333,3,0.492,9,7,5.0,34.34224773178638,0.0
4584.073333333333,3,0.492,9,7,5.0,38.89090955225157,0.0
4210.312385156784,3,0.492,9,7,5.0,33.01817417530346,373.7609481765485
4210.312385156784,3,0.492,9,5,5.0,35.23233060019136,373.7609481765485
5461.076666666667,7,0.738,33,29,17.0,40.31958623990347,211.79646194479983
5461.076666666667,7,0.738,33,34,17.0,25.384532753872787,211.79646194479983
,7,0.738,33,29,17.0,35.075669121136734,211.79646194479983
5461.076666666667,7,0.738,33,24,17.0,25.770728841505196,211.79646194479983
4899.974999999999,293,0.615,9,11,4.0,24.03479538474089,128.64099867263917
4899.974999999999,2,0.615,9,11,4.0,38.28882714029445,128.64099867263917
4899.974999999999,2,0.615,9,14,4.0,31.314894391587487,128.64099867263917
4899.974999999999,2,0.615,9,10,4.0,37.396304430005046,128.64099867263917
1461.5608333333332,9,0.861,4049,58,17.0,36.37652310706544,80.71470875619951
1461.5608333333332,9,0.861,22,58,,34.14078890007488,80.71470875619951
1461.5608333333332,9,0.861,22,58,17.0,23.444010856033124,80.71470875619951
1461.5608333333332,9,0.861,22,58,17.0,35.72048589991529,80.71470875619951
2629.328333333333,5,0.738,10,25,3.0,30.037685557137323,75.0023106523225
2629.328333333333,5,0.738,10,25,3.0,38.292520740459686,75.0023106523225
,5,0.738,10,25,7.0,32.23561617529205,75.0023106523225
2629.328333333333,5,0.738,10,25,7.0,30.213855394604344,75.0023106523225
,5,0.738,2,14,0.0,40.192657905847135,18.29235536245224
2406.1616666666664,5,0.738,2,14,0.0,30.481372812455103,18.29235536245224
2406.1616666666664,5,0.738,2,14,0.0,34.09957785978232,18.29235536245224
2406.1616666666664,5,0.738,2,14,0.0,39.62597732419031,18.29235536245224
1481.371666666667,8,0.861,22,63,10.0,27.160658957467227,60.382666733697455
1481.371666666667,8,0.861,22,56,10.0,26.732269940245857,60.382666733697455
1481.371666666667,8,0.861,22,59,10.0,26.860210578319865,60.382666733697455
1481.371666666667,8,0.861,22,60,10.0,38.03966228754825,60.382666733697455
1252.6825,8,0.615,18,11,13.0,31.707100379955488,14.319661800363429
1252.6825,8,0.615,18,5,13.0,28.259008917094757,14.319661800363429
1252.6825,8,0.615,18,8,,23.432461635288146,14.319661800363429
1252.6825,8,0.615,18,8,13.0,28.86001982091604,14.319661800363429
1114.6179124902574,5,0.861,15,17,7.0,33.48381957654879,97.3170875097425
1114.6179124902574,5,0.861,15,17,7.0,31.435986153462324,97.3170875097425
1114.6179124902574,5,0.861,15,17,7.0,33.727024193230946,97.3170875097425
1114.6179124902574,5,0.861,15,17,7.0,39.01693461596686,97.3170875097425
13822.37,1,0.738,3,12,5.0,24.407471697221,273.17471735446657
,1,0.738,3,12,5.0,41.33466218384471,273.17471735446657
13822.37,1,0.738,3,12,5.0,40.914716056136605,273.17471735446657
13822.37,1,0.738,3,12,5.0,38.22977061886712,273.17471735446657
5521.759999999998,6,1.23,27,22,7.0,35.47676495422983,94.17278443642591
5521.759999999998,6,1.23,27,22,7.0,24.09020058400797,94.17278443642591
,6,1.23,27,22,7.0,39.84235122850343,94.17278443642591
5521.759999999998,6,1.23,27,22,10.0,36.25456746704912,94.17278443642591
1791.3916666666669,9,1.23,24,35,12.0,31.38795568561965,79.79906572624873
1791.3916666666669,9,1.23,24,31,12.0,30.05903650147332,52277.0
1791.3916666666669,9,1.23,24,31,12.0,35.46754613270468,79.79906572624873
1791.3916666666669,9,1.23,24,31,12.0,38.38440349335463,79.79906572624873
8142.15,4,0.369,13,8,4.0,30.3282682892774,142.7062526877489
8142.15,4,0.369,13,5,4.0,37.95236989463154,142.7062526877489
8142.15,4,0.369,13,5,4.0,35.60217194060344,142.7062526877489
8142.15,4,0.369,13,5,6.0,27.35072095571646,142.7062526877489
1371.83844141149,4,0.615,31,10,11.0,27.84989839720963,78.6878621144435
1371.83844141149,4,0.615,31,13,11.0,31.48582788768062,78.6878621144435
1371.83844141149,4,0.615,31,10,11.0,33.08766364274599,78.6878621144435
1371.83844141149,4,0.615,31,13,11.0,24.569862267569626,78.6878621144435
4923.235,7,0.861,14,12,3.0,35.55973286899912,0.0
4923.235,7,0.861,14,15,3.0,33.68679698509656,0.0
4923.235,7,0.861,14,17,7.0,35.68129776205325,64938.0
4923.235,7,0.861,14,15,7.0,30.895403506733214,0.0
3306.403333333333,1502,21.648,23,33,8.0,39.16059843767856,148.66472537381816
3306.403333333333,7,1.23,23,33,8.0,29.113487634058032,148.66472537381816
3306.403333333333,7,1.23,23,33,152.0,38.16219339722627,148.66472537381816
3306.403333333333,7,1.23,23,33,10.0,33.89344468176298,148.66472537381816
10434.146666666666,-1,16.605,1,5,6.0,27.35062152154144,196.5873211659771
10434.146666666666,-1,0.738,1,5,6.0,41.164516955298346,196.5873211659771
10434.146666666666,-1,0.738,1,5,6.0,38.48818243658528,196.5873211659771
10434.146666666666,-1,0.738,1,4,6.0,30.521703448164786,196.5873211659771
12586.48,1,0.123,2,6,7.0,30.75723746965765,122.3425952164507
12586.48,1,0.123,2,5,7.0,44.08045643758246,122.3425952164507
12586.48,1,0.123,2,9,7.0,36.20035504895153,122.3425952164507
12586.48,1,0.123,2,2,7.0,40.104977157070046,122.3425952164507
,4,0.861,2,5,9.0,30.765926840691147,52.27619536504776
3782.649166666666,4,0.861,2,1,9.0,37.30410135224109,52.27619536504776
3782.649166666666,4,0.861,2,1,9.0,27.13712088900573,52.27619536504776
,4,0.861,2,5,9.0,25.8468816470652,52.27619536504776
3007.1908333333336,1775,0.738,11,11,,29.41978810341039,195.5092874229128
3007.1908333333336,6,0.738,11,11,7.0,38.00000208495718,195.5092874229128
3007.1908333333336,6,0.738,11,9,7.0,23.596959279365823,195.5092874229128
3007.1908333333336,6,0.738,11,9,11.0,32.787620585993736,195.5092874229128
1962.9225,9,0.861,26,32,12.0,35.14065253824974,72.12381186062383
1962.9225,9,0.861,26,34,12.0,38.140378852903645,72.12381186062383
1962.9225,9,0.861,26,30,12.0,37.24903604375333,72.12381186062383
1962.9225,9,0.861,26,30,12.0,26.436255835390405,72.12381186062383
,6,0.984,19,48,15.0,36.8856973902988,117.72706702674743
4305.9225,6,0.984,19,48,15.0,36.00245256254927,117.72706702674743
4305.9225,6,0.984,19,46,15.0,30.022205414597803,117.72706702674743
,6,0.984,19,48,15.0,36.33616268905821,117.72706702674743
3373.924166666666,1,0.369,1,10,2.0,33.41522388288759,0.0
3373.924166666666,1,0.369,1,6,2.0,29.67909777269065,0.0
3373.924166666666,1,0.369,1,10,2.0,35.11170303091085,0.0
3373.924166666666,1,0.369,1,10,2.0,25.771358238682247,0.0
8699.8425,4,0.615,16,2,4.0,35.81535621174971,201.1134901395453
8699.8425,4,0.615,16,6,4.0,38.23664223842723,201.1134901395453
8699.8425,4,0.615,16,6,4.0,41.554822046534746,201.1134901395453
8699.8425,4,0.615,16,6,4.0,33.824417922951085,201.1134901395453
684.3241666666668,4,0.861,14,29,12.0,36.81670604812759,22.886532816291595
684.3241666666668,4,0.861,14,29,12.0,25.43152117553767,22.886532816291595
684.3241666666668,4,0.861,14,29,12.0,37.30486830177945,22.886532816291595
684.3241666666668,4,0.861,14,29,12.0,25.579788770779334,22.886532816291595
3059.05,10,0.984,24,44,16.0,28.81245655176868,120.29913417260364
3059.05,10,0.984,24,40,16.0,35.115988518527296,120.29913417260364
3059.05,10,0.984,24,41,16.0,36.83174795901807,120.29913417260364
3059.05,10,0.984,24,40,16.0,31.70485675776884,120.29913417260364
6476.115000000002,326,0.861,7,19,5.0,35.708361910123294,118.63054291149555
6476.115000000002,3,0.861,7,24,5.0,42.43132845637936,118.63054291149555
6476.115000000002,3,0.861,7,19,5.0,38.51290075024362,118.63054291149555
6476.115000000002,3,0.861,7,19,5.0,40.59742407609989,118.63054291149555
4266.391666666666,4,0.615,17,12,,37.14832645883169,59.89857017163269
4266.391666666666,4,0.615,17,12,7.0,29.224797951831693,59.89857017163269
4266.391666666666,4,0.615,17,12,7.0,32.13756303710059,59.89857017163269
4266.391666666666,4,0.615,17,10,7.0,28.961311131548896,59.89857017163269
1640.200833333333,6,0.615,16,37,12.0,36.48605840649532,57.88334830706614
1640.200833333333,6,0.615,16,39,12.0,35.02442247765883,57.88334830706614
1640.200833333333,6,0.615,16,40,2172.0,34.24511747898817,57.88334830706614
1640.200833333333,6,0.615,16,36,12.0,23.91910136542883,35388.0
12670.286666666669,0,0.615,5,14,6.0,33.623715357317124,245.55291798741885
12670.286666666669,0,0.615,5,14,6.0,38.39866874702316,245.55291798741885
12670.286666666669,0,0.615,5,14,6.0,29.63066565804696,245.55291798741885
,0,0.615,5,14,6.0,29.04447815687564,245.55291798741885
3810.76,9,0.615,23,54,13.0,35.096389926653266,255.5173338153011
3810.76,9,0.615,23,54,13.0,25.808672058041356,11349.0
3810.76,9,0.615,23,54,13.0,31.39896833537365,255.5173338153011
,9,0.615,23,54,13.0,27.7768014281885,255.5173338153011
,0,0.246,4,1,4.0,30.161174649142733,533.5631964620286
13599.0,0,0.246,4,1,4.0,28.41600323281962,533.5631964620286
13244.330769041811,590,0.246,4,1,4.0,29.778022138139008,888.2324274202147
13244.330769041811,0,0.246,4,1,4.0,34.36901325146335,888.2324274202147
,3,0.861,23,29,13.0,32.85698857306469,57.36799441112792
1406.6983333333335,3,0.861,23,29,13.0,30.49764432216844,57.36799441112792
,3,0.861,23,29,13.0,36.25394885925392,57.36799441112792
1406.6983333333335,3,0.861,23,29,1694.0,24.92148571115929,57.36799441112792
6293.827868783188,2,0.369,3,7,7.0,36.39199310698735,762.6380550221206
,2,0.369,3,5,7.0,39.4386637793576,762.6380550221206
6293.827868783188,2,0.369,3,7,7.0,29.87041921275007,762.6380550221206
,2,0.369,3,7,7.0,27.09559388863083,762.6380550221206
5330.3775,10,0.984,17,40,9.0,27.41426924417756,245.6112589157045
5330.3775,10,0.984,17,37,9.0,28.632745428356763,245.6112589157045
5330.3775,10,0.984,17,41,9.0,30.31914808432075,245.6112589157045
5330.3775,10,0.984,17,37,9.0,28.952700123679648,245.6112589157045
7075.740000000002,7,0.615,17,4,6.0,39.23173607640744,172.3465509189401
7075.740000000002,7,0.615,17,12,6.0,21.62678194594089,172.3465509189401
7075.740000000002,7,35.055,17,8,6.0,26.675872571741014,172.3465509189401
7075.740000000002,7,0.615,17,8,6.0,39.0500482575436,172.3465509189401
10090.525,1,0.246,8,8,2.0,34.45858514000004,0.0
10090.525,1,0.246,8,7,2.0,41.15478678863912,0.0
,1,0.246,8,8,2.0,30.42050325948449,0.0
10090.525,1,0.246,8,8,5.0,34.37376113658241,0.0
3091.0,8,0.984,15,29,10.0,37.48573791610779,169.48650071860033
3091.0,8,0.984,15,29,10.0,26.686083424427,169.48650071860033
3091.0,8,0.984,15,29,801.0,35.939296595038726,169.48650071860033
3091.0,8,0.984,15,29,15.0,22.64677507282374,169.48650071860033
2035.1491666666668,6,0.738,5,30,2.0,24.276544343016155,19.35336204716187
2035.1491666666668,6,0.738,5,28,2.0,26.91067054766478,19.35336204716187
,6,0.738,5,28,2.0,27.219080155796643,19.35336204716187
2035.1491666666668,6,0.738,5,28,5.0,31.48757991926024,19.35336204716187
4047.9725,3,0.369,13,13,5.0,37.9111464112216,89.97133651121666
4047.9725,3,0.369,13,16,5.0,24.86128137136968,89.97133651121666
4047.9725,3,0.369,13,11,5.0,36.29596661459249,89.97133651121666
4047.9725,3,0.369,13,21,6.0,22.393879012894693,89.97133651121666
1435.82625,3,0.861,2,20,3.0,25.430689345892677,0.0
1435.82625,3,0.861,2,24,3.0,37.91106625407267,0.0
1435.82625,3,0.861,2,24,3.0,26.503056366636947,0.0
1435.82625,3,0.861,2,24,3.0,31.18483729410739,0.0
2968.570833333333,0,0.369,6,2,3.0,28.13624525920072,37.44772466271996
,0,0.369,6,2,3.0,39.15991061685816,37.44772466271996
,0,0.369,6,2,3.0,40.8569250687254,37.44772466271996
2968.570833333333,0,0.369,6,7,3.0,31.10811462514136,37.44772466271996
3043.56,9,0.861,13,30,4.0,35.66831990793239,89.41511035879782
3043.56,9,0.861,13,30,5.0,36.99904890883453,37367.0
,9,0.861,13,30,5.0,24.89567538075499,89.41511035879782
3043.56,9,0.861,13,30,5.0,33.02392897277071,89.41511035879782
6428.929519812165,600,0.369,3,7,7.0,37.593543809397104,593.5502398660569
6428.929519812165,1,0.369,3,7,7.0,34.91958966323302,593.5502398660569
,1,0.369,3,7,1602.0,35.5239343298991,593.5502398660569
6428.929519812165,1,0.369,3,7,7.0,26.395028495110544,593.5502398660569
3030.796666666666,9,0.861,32,35,15.0,36.071133000237886,195.2795764567964
3030.796666666666,9,0.861,32,35,15.0,34.277240488534034,195.2795764567964
,9,0.861,32,35,15.0,23.40560339741676,195.2795764567964
3030.796666666666,9,0.861,32,35,15.0,34.52494333406446,195.2795764567964
1761.21,6,1.23,25,33,13.0,32.99477196626233,137.70774166739392
1761.21,6,1.23,25,28,13.0,24.783886929211555,137.70774166739392
1761.21,6,1.23,25,28,13.0,39.97646424794889,137.70774166739392
,6,1.23,25,28,13.0,36.939000650256894,137.70774166739392
1983.325,4,0.369,1,16,8.0,39.72097669587885,62.81359025739457
1983.325,4,0.369,1,11,8.0,29.168937808121253,62.81359025739457
1983.325,4,0.369,1,11,8.0,25.7618029637514,62.81359025739457
1983.325,4,0.369,1,11,,31.836652202922288,62.81359025739457
4801.5725,9,0.984,18,19,17.0,31.76019967531705,142.86111673245702
4801.5725,9,0.984,18,22,17.0,23.66624785636237,142.86111673245702
4801.5725,9,0.984,18,22,17.0,36.60616200371665,142.86111673245702
4801.5725,9,0.984,18,21,17.0,38.48160293559253,142.86111673245702
7148.415,2,0.123,8,5,4.0,38.417720410077656,0.0
7148.415,2,0.123,8,0,4.0,36.824507391251295,0.0
7148.415,2,0.123,8,1,4.0,39.792936713473,0.0
,2,0.123,8,4,4.0,29.00468456125654,0.0
1005.7425,313,0.246,10,7,9.0,33.627927182840665,75.32554728942284
,5,0.246,10,7,9.0,28.18989848492136,75.32554728942284
1005.7425,5,0.246,10,7,9.0,40.090814225340864,75.32554728942284
1005.7425,5,0.246,10,7,9.0,31.160522522314096,75.32554728942284
1567.8458333333335,3,0.369,17,26,8.0,37.41366629740185,86.85026831130695
1567.8458333333335,3,0.369,17,25,8.0,31.12286209908697,86.85026831130695
1567.8458333333335,3,0.369,17,25,8.0,39.54675326680572,86.85026831130695
1567.8458333333335,3,0.369,17,26,8.0,38.06320763950265,86.85026831130695
1626.7616666666663,8,0.984,18,19,6.0,24.42423949588605,80.51185289485339
1626.7616666666663,8,0.984,18,20,6.0,37.461355410358856,80.51185289485339
,8,0.984,18,17,7.0,26.0730074186233,80.51185289485339
1626.7616666666663,8,0.984,18,12,7.0,25.35084078906661,80.51185289485339
3574.2565918255987,5,0.861,9,15,3.0,34.07053018218628,463.0696878673117
3574.2565918255987,5,0.861,9,15,3.0,39.75292369454003,463.0696878673117
3574.2565918255987,5,0.861,9,15,3.0,37.71143882594657,463.0696878673117
,5,0.861,9,16,6.0,25.10301859951797,463.0696878673117
10850.226666666667,5,0.492,7,29,3.0,30.10686628983097,247.21061910740084
